tourney_date,year,A_name,B_name,surface,tourney_level,best_of,y
20140526,2014,Philipp Kohlschreiber,Pere Riba,Clay,G,5,1
20140526,2014,Denis Istomin,Sergiy Stakhovsky,Clay,G,5,1
20140526,2014,Dustin Brown,Marinko Matosevic,Clay,G,5,0
20140526,2014,Andy Murray,Andrey Golubev,Clay,G,5,1
20140526,2014,Peter Polansky,Tomas Berdych,Clay,G,5,0
20140526,2014,Aleksandr Nedovyesov,Somdev Devvarman,Clay,G,5,1
20140526,2014,Benoit Paire,Alejandro Falla,Clay,G,5,1
20140526,2014,Paolo Lorenzi,Roberto Bautista Agut,Clay,G,5,0
20140526,2014,James Ward,Tommy Robredo,Clay,G,5,0
20140526,2014,Albert Montanes,Kenny De Schepper,Clay,G,5,0
20140526,2014,Nicolas Mahut,Mikhail Kukushkin,Clay,G,5,0
20140526,2014,Pierre Hugues Herbert,John Isner,Clay,G,5,0
20140526,2014,Mikhail Youzhny,Pablo Carreno Busta,Clay,G,5,1
20140526,2014,Radek Stepanek,Facundo Arguello,Clay,G,5,1
20140526,2014,Facundo Bagnis,Julien Benneteau,Clay,G,5,1
20140526,2014,Lukasz Kubot,Ernests Gulbis,Clay,G,5,0
20140526,2014,Dmitry Tursunov,Potito Starace,Clay,G,5,1
20140526,2014,Sam Querrey,Filippo Volandri,Clay,G,5,1
20140526,2014,Diego Schwartzman,Gastao Elias,Clay,G,5,1
20140526,2014,Roger Federer,Lukas Lacko,Clay,G,5,1
20140526,2014,Milos Raonic,Nick Kyrgios,Clay,G,5,1
20140526,2014,Lukas Rosol,Jiri Vesely,Clay,G,5,0
20140526,2014,Alejandro Gonzalez,Michael Russell,Clay,G,5,1
20140526,2014,Ante Pavic,Gilles Simon,Clay,G,5,0
20140526,2014,Albert Ramos,Alexandr Dolgopolov,Clay,G,5,0
20140526,2014,Marcel Granollers,Ivan Dodig,Clay,G,5,1
20140526,2014,Nikolay Davydenko,Robin Haase,Clay,G,5,0
20140526,2014,Martin Klizan,Kei Nishikori,Clay,G,5,1
20140526,2014,Edouard Roger-Vasselin,Jo-Wilfried Tsonga,Clay,G,5,0
20140526,2014,David Goffin,Jurgen Melzer,Clay,G,5,0
20140526,2014,Michal Przysiezny,Jarkko Nieminen,Clay,G,5,0
20140526,2014,Victor Estrella,Jerzy Janowicz,Clay,G,5,0
20140526,2014,Marin Cilic,Pablo Andujar,Clay,G,5,1
20140526,2014,Tobias Kamke,Miloslav Mecir Jr,Clay,G,5,1
20140526,2014,Daniel Gimeno Traver,Jeremy Chardy,Clay,G,5,0
20140526,2014,Novak Djokovic,Joao Sousa,Clay,G,5,1
20140526,2014,Rafael Nadal,Dominic Thiem,Clay,G,5,1
20140526,2014,Leonardo Mayer,Teymuraz Gabashvili,Clay,G,5,1
20140526,2014,Steve Johnson,Jack Sock,Clay,G,5,0
20140526,2014,Dusan Lajovic,Jurgen Zopp,Clay,G,5,1
20140526,2014,Andreas Haider Maurer,Ivo Karlovic,Clay,G,5,0
20140526,2014,Kevin Anderson,Axel Michon,Clay,G,5,1
20140526,2014,Andreas Seppi,Juan Monaco,Clay,G,5,1
20140526,2014,Simone Bolelli,David Ferrer,Clay,G,5,0
20140526,2014,Guillermo Garcia Lopez,Adrian Mannarino,Clay,G,5,1
20140526,2014,Feliciano Lopez,Donald Young,Clay,G,5,0
20140526,2014,Gael Monfils,Jan Lennard Struff,Clay,G,5,1
20140526,2014,Fabio Fognini,Thomaz Bellucci,Clay,G,5,1
20140526,2014,Richard Gasquet,Carlos Berlocq,Clay,G,5,1
20140526,2014,Pablo Cuevas,Fernando Verdasco,Clay,G,5,0
20140526,2014,Denis Istomin,Philipp Kohlschreiber,Clay,G,5,0
20140526,2014,Marinko Matosevic,Andy Murray,Clay,G,5,0
20140526,2014,Tomas Berdych,Aleksandr Nedovyesov,Clay,G,5,1
20140526,2014,Benoit Paire,Roberto Bautista Agut,Clay,G,5,0
20140526,2014,Tommy Robredo,Kenny De Schepper,Clay,G,5,1
20140526,2014,Mikhail Kukushkin,John Isner,Clay,G,5,0
20140526,2014,Mikhail Youzhny,Radek Stepanek,Clay,G,5,0
20140526,2014,Facundo Bagnis,Ernests Gulbis,Clay,G,5,0
20140526,2014,Dmitry Tursunov,Sam Querrey,Clay,G,5,1
20140526,2014,Diego Schwartzman,Roger Federer,Clay,G,5,0
20140526,2014,Milos Raonic,Jiri Vesely,Clay,G,5,1
20140526,2014,Alejandro Gonzalez,Gilles Simon,Clay,G,5,0
20140526,2014,Marcel Granollers,Alexandr Dolgopolov,Clay,G,5,1
20140526,2014,Martin Klizan,Robin Haase,Clay,G,5,1
20140526,2014,Jo-Wilfried Tsonga,Jurgen Melzer,Clay,G,5,1
20140526,2014,Jerzy Janowicz,Jarkko Nieminen,Clay,G,5,1
20140526,2014,Marin Cilic,Tobias Kamke,Clay,G,5,1
20140526,2014,Jeremy Chardy,Novak Djokovic,Clay,G,5,0
20140526,2014,Leonardo Mayer,Rafael Nadal,Clay,G,5,0
20140526,2014,Jack Sock,Dusan Lajovic,Clay,G,5,0
20140526,2014,Ivo Karlovic,Kevin Anderson,Clay,G,5,0
20140526,2014,David Ferrer,Andreas Seppi,Clay,G,5,1
20140526,2014,Donald Young,Guillermo Garcia Lopez,Clay,G,5,0
20140526,2014,Gael Monfils,Fabio Fognini,Clay,G,5,1
20140526,2014,Richard Gasquet,Fernando Verdasco,Clay,G,5,0
20140526,2014,Andy Murray,Philipp Kohlschreiber,Clay,G,5,1
20140526,2014,Tomas Berdych,Roberto Bautista Agut,Clay,G,5,1
20140526,2014,John Isner,Tommy Robredo,Clay,G,5,1
20140526,2014,Ernests Gulbis,Radek Stepanek,Clay,G,5,1
20140526,2014,Roger Federer,Dmitry Tursunov,Clay,G,5,1
20140526,2014,Milos Raonic,Gilles Simon,Clay,G,5,1
20140526,2014,Martin Klizan,Marcel Granollers,Clay,G,5,0
20140526,2014,Jerzy Janowicz,Jo-Wilfried Tsonga,Clay,G,5,0
20140526,2014,Novak Djokovic,Marin Cilic,Clay,G,5,1
20140526,2014,Rafael Nadal,Dusan Lajovic,Clay,G,5,1
20140526,2014,Kevin Anderson,David Ferrer,Clay,G,5,0
20140526,2014,Gael Monfils,Guillermo Garcia Lopez,Clay,G,5,1
20140526,2014,Fernando Verdasco,Andy Murray,Clay,G,5,0
20140526,2014,Tomas Berdych,John Isner,Clay,G,5,1
20140526,2014,Roger Federer,Ernests Gulbis,Clay,G,5,0
20140526,2014,Marcel Granollers,Milos Raonic,Clay,G,5,0
20140526,2014,Jo-Wilfried Tsonga,Novak Djokovic,Clay,G,5,0
20140526,2014,David Ferrer,Rafael Nadal,Clay,G,5,0
20140526,2014,Andy Murray,Gael Monfils,Clay,G,5,1
20140526,2014,Ernests Gulbis,Tomas Berdych,Clay,G,5,1
20140526,2014,Milos Raonic,Novak Djokovic,Clay,G,5,0
20140526,2014,Andy Murray,Rafael Nadal,Clay,G,5,0
20140526,2014,Novak Djokovic,Ernests Gulbis,Clay,G,5,1
20140526,2014,Novak Djokovic,Rafael Nadal,Clay,G,5,0
20140609,2014,Dustin Brown,Andrey Kuznetsov,Grass,A,3,1
20140609,2014,Marcos Baghdatis,Bradley Klahn,Grass,A,3,1
20140609,2014,Andreas Seppi,Philipp Kohlschreiber,Grass,A,3,0
20140609,2014,Denis Kudla,Michael Russell,Grass,A,3,1
20140609,2014,Jerzy Janowicz,Pierre Hugues Herbert,Grass,A,3,0
20140609,2014,Sam Querrey,Jeremy Chardy,Grass,A,3,1
20140609,2014,Peter Gojowczyk,Michal Przysiezny,Grass,A,3,1
20140609,2014,Marin Cilic,Marinko Matosevic,Grass,A,3,0
20140609,2014,Lukasz Kubot,Alejandro Falla,Grass,A,3,0
20140609,2014,Lukas Lacko,Matthew Ebden,Grass,A,3,1
20140609,2014,Robin Haase,Richard Gasquet,Grass,A,3,1
20140609,2014,David Goffin,Dominic Thiem,Grass,A,3,1
20140609,2014,Steve Johnson,Albano Olivetti,Grass,A,3,1
20140609,2014,Blaz Rola,James Ward,Grass,A,3,0
20140609,2014,Illya Marchenko,Teymuraz Gabashvili,Grass,A,3,0
20140609,2014,Edouard Roger-Vasselin,Evgeny Donskoy,Grass,A,3,1
20140609,2014,Gael Monfils,Benjamin Becker,Grass,A,3,1
20140609,2014,Marsel Ilhan,Nicolas Mahut,Grass,A,3,0
20140609,2014,Mikhail Youzhny,Ivo Karlovic,Grass,A,3,0
20140609,2014,Igor Sijsling,Dmitry Tursunov,Grass,A,3,0
20140609,2014,Mate Pavic,Yen Hsun Lu,Grass,A,3,0
20140609,2014,Jarkko Nieminen,Benoit Paire,Grass,A,3,1
20140609,2014,Joao Sousa,Jan Lennard Struff,Grass,A,3,1
20140609,2014,Farrukh Dustov,Denis Istomin,Grass,A,3,0
20140609,2014,Rafael Nadal,Dustin Brown,Grass,A,3,0
20140609,2014,Daniel Evans,Jurgen Melzer,Grass,A,3,1
20140609,2014,Philipp Kohlschreiber,Pierre Hugues Herbert,Grass,A,3,1
20140609,2014,Sergiy Stakhovsky,Daniel Brands,Grass,A,3,1
20140609,2014,Milos Raonic,Peter Gojowczyk,Grass,A,3,0
20140609,2014,Vasek Pospisil,Paolo Lorenzi,Grass,A,3,1
20140609,2014,Alejandro Falla,Robin Haase,Grass,A,3,1
20140609,2014,Mikhail Kukushkin,Radek Stepanek,Grass,A,3,0
20140609,2014,Steve Johnson,Teymuraz Gabashvili,Grass,A,3,1
20140609,2014,Bernard Tomic,Tim Smyczek,Grass,A,3,1
20140609,2014,Kei Nishikori,Gael Monfils,Grass,A,3,1
20140609,2014,Paul Henri Mathieu,Aljaz Bedene,Grass,A,3,1
20140609,2014,Yen Hsun Lu,Ivo Karlovic,Grass,A,3,1
20140609,2014,Somdev Devvarman,Kenny De Schepper,Grass,A,3,0
20140609,2014,Joao Sousa,Roger Federer,Grass,A,3,0
20140609,2014,Lleyton Hewitt,Daniel Gimeno Traver,Grass,A,3,1
20140609,2014,Philipp Kohlschreiber,Dustin Brown,Grass,A,3,1
20140609,2014,Dusan Lajovic,Feliciano Lopez,Grass,A,3,0
20140609,2014,Alejandro Falla,Peter Gojowczyk,Grass,A,3,1
20140609,2014,Victor Estrella,Julien Benneteau,Grass,A,3,1
20140609,2014,Steve Johnson,Kei Nishikori,Grass,A,3,0
20140609,2014,Adrian Mannarino,Daniel Cox,Grass,A,3,1
20140609,2014,Roger Federer,Yen Hsun Lu,Grass,A,3,1
20140609,2014,James Duckworth,Dudi Sela,Grass,A,3,1
20140609,2014,Alejandro Falla,Philipp Kohlschreiber,Grass,A,3,1
20140609,2014,Stan Wawrinka,Marcos Baghdatis,Grass,A,3,1
20140609,2014,Roger Federer,Kei Nishikori,Grass,A,3,1
20140609,2014,Sam Querrey,Denis Kudla,Grass,A,3,1
20140609,2014,Alejandro Falla,Roger Federer,Grass,A,3,0
20140609,2014,Marinko Matosevic,Lukas Lacko,Grass,A,3,1
20140609,2014,Jo-Wilfried Tsonga,David Goffin,Grass,A,3,1
20140609,2014,James Ward,Grigor Dimitrov,Grass,A,3,0
20140609,2014,Nicolas Mahut,Edouard Roger-Vasselin,Grass,A,3,0
20140609,2014,Jarkko Nieminen,Dmitry Tursunov,Grass,A,3,1
20140609,2014,Alexandr Dolgopolov,Denis Istomin,Grass,A,3,1
20140609,2014,Kevin Anderson,Daniel Evans,Grass,A,3,1
20140609,2014,Vasek Pospisil,Sergiy Stakhovsky,Grass,A,3,0
20140609,2014,Radek Stepanek,Bernard Tomic,Grass,A,3,1
20140609,2014,Andy Murray,Paul Henri Mathieu,Grass,A,3,1
20140609,2014,Kenny De Schepper,Ernests Gulbis,Grass,A,3,1
20140609,2014,Feliciano Lopez,Lleyton Hewitt,Grass,A,3,1
20140609,2014,Adrian Mannarino,Victor Estrella,Grass,A,3,1
20140609,2014,Tomas Berdych,James Duckworth,Grass,A,3,1
20140609,2014,Sam Querrey,Stan Wawrinka,Grass,A,3,0
20140609,2014,Jo-Wilfried Tsonga,Marinko Matosevic,Grass,A,3,0
20140609,2014,Grigor Dimitrov,Edouard Roger-Vasselin,Grass,A,3,1
20140609,2014,Alexandr Dolgopolov,Jarkko Nieminen,Grass,A,3,1
20140609,2014,Kevin Anderson,Sergiy Stakhovsky,Grass,A,3,1
20140609,2014,Radek Stepanek,Andy Murray,Grass,A,3,1
20140609,2014,Kenny De Schepper,Feliciano Lopez,Grass,A,3,0
20140609,2014,Adrian Mannarino,Tomas Berdych,Grass,A,3,0
20140609,2014,Stan Wawrinka,Marinko Matosevic,Grass,A,3,1
20140609,2014,Grigor Dimitrov,Alexandr Dolgopolov,Grass,A,3,1
20140609,2014,Radek Stepanek,Kevin Anderson,Grass,A,3,1
20140609,2014,Tomas Berdych,Feliciano Lopez,Grass,A,3,0
20140609,2014,Stan Wawrinka,Grigor Dimitrov,Grass,A,3,0
20140609,2014,Radek Stepanek,Feliciano Lopez,Grass,A,3,0
20140609,2014,Feliciano Lopez,Grigor Dimitrov,Grass,A,3,0
20140615,2014,Joao Sousa,Paolo Lorenzi,Grass,A,3,1
20140615,2014,Alejandro Gonzalez,Mate Pavic,Grass,A,3,0
20140615,2014,Igor Sijsling,Thiemo De Bakker,Grass,A,3,0
20140615,2014,Bradley Klahn,Dmitry Tursunov,Grass,A,3,0
20140615,2014,Benjamin Becker,Marcel Granollers,Grass,A,3,1
20140615,2014,Benoit Paire,Dudi Sela,Grass,A,3,0
20140615,2014,Lukas Rosol,Jan Lennard Struff,Grass,A,3,0
20140615,2014,Dusan Lajovic,Vasek Pospisil,Grass,A,3,0
20140615,2014,Kimmer Coppejans,Nicolas Mahut,Grass,A,3,0
20140615,2014,Kenny De Schepper,Steve Johnson,Grass,A,3,0
20140615,2014,Adrian Mannarino,Matthew Ebden,Grass,A,3,0
20140615,2014,Daniel Gimeno Traver,Roberto Bautista Agut,Grass,A,3,0
20140615,2014,Alejandro Falla,Jurgen Melzer,Grass,A,3,0
20140615,2014,Lukas Lacko,Victor Hanescu,Grass,A,3,1
20140615,2014,Jesse Huta Galung,Aleksandr Nedovyesov,Grass,A,3,1
20140615,2014,Fernando Verdasco,Paul Henri Mathieu,Grass,A,3,1
20140615,2014,Mate Pavic,Joao Sousa,Grass,A,3,0
20140615,2014,Dmitry Tursunov,Thiemo De Bakker,Grass,A,3,0
20140615,2014,Dudi Sela,Benjamin Becker,Grass,A,3,0
20140615,2014,Vasek Pospisil,Jan Lennard Struff,Grass,A,3,1
20140615,2014,Nicolas Mahut,Steve Johnson,Grass,A,3,1
20140615,2014,Roberto Bautista Agut,Matthew Ebden,Grass,A,3,1
20140615,2014,Jurgen Melzer,Lukas Lacko,Grass,A,3,1
20140615,2014,Jesse Huta Galung,Fernando Verdasco,Grass,A,3,0
20140615,2014,Joao Sousa,Thiemo De Bakker,Grass,A,3,1
20140615,2014,Vasek Pospisil,Benjamin Becker,Grass,A,3,0
20140615,2014,Nicolas Mahut,Roberto Bautista Agut,Grass,A,3,0
20140615,2014,Jurgen Melzer,Fernando Verdasco,Grass,A,3,1
20140615,2014,Joao Sousa,Benjamin Becker,Grass,A,3,0
20140615,2014,Roberto Bautista Agut,Jurgen Melzer,Grass,A,3,1
20140615,2014,Roberto Bautista Agut,Benjamin Becker,Grass,A,3,1
20140616,2014,Andrey Golubev,Bernard Tomic,Grass,A,3,0
20140616,2014,James Ward,Donald Young,Grass,A,3,0
20140616,2014,Martin Klizan,Federico Delbonis,Grass,A,3,1
20140616,2014,Denis Istomin,Mikhail Kukushkin,Grass,A,3,1
